,text
2047, your math may be off because the buttigieg klobuchar & bloomberg delegates will all go to biden
2048,editorial: why pete buttigieg's campaign was so important opinion editorial petebuttigieg buttigieg
2049,hey : we are still waiting for an apology from mike young & you for this homophobia and complete disre… 
2050,biden’s popularity propelling him to victory of course with the help of klobuchar and buttigieg getting out of th… 
2051, in the gold bar things are getting heated between buttigieg and bebe rexha
2052,"democratic primaries
 to win
total pledged delegates

joe biden👉🏿️⃣️⃣️⃣
bernie sanders👉🏿️⃣️⃣️⃣
elizabeth… "
2053,_polls well the buttigieg and klobuchar people probably go to biden so this… 
2054, _twit also i wonder how that buttigieg number chang… 
2055,"read the full article here:

"
2056,“but the teamwork buttigieg showcased is exactly how you bring down a cult of personality” 
2057,a warren and sanders showdown is happening after buttigieg quit 😅😂🤣😅🤣 it’s getting good 
2058, @ least my phd advisor who heads up a huge imaging research program at wash u & was chairman… 
2059, elizabethwarren would be a better president than biden/berni/bloomberg/buttigieg all wrapped… 
2060,“he put country above party by putting party above himself [] the real super tuesday winner was pete buttigieg… 
2061," for me i think of basic diplomacy/persuasion methods that we could apply to anything
“you get more fl… "
2062,"klobuchar: biden said i could get ag you

buttigieg: he said he’d help fundraise for my senate bid

beto: joe sa… "
2063,the best would probably have been warren absent everything that came after trying to outleft sanders and then wo… 
2064,i was wrong about buttigieg but i will vote for biden votebluenomatterwho
2065,biden to buttigieg: i never say this but you remind me of my deceased son [however] 
2066,ah now warren has ten more delegates than buttigieg bernie has which means that warren has less than /th of bernie's total
2067, why not biden buttigieg or biden klobuchar or biden o'rourke
2068, we want medicareall we're sick of being sick if biden plans to poo ish that for… 
2069, conservative twitter troll becomes depressed as one by one his favorite targets fall by the wayside … 
2070, _polls its different when the candidate endorses somebody those numbers woul… 
2071, i never endorsed joe biden after buttigieg dropped out i have said repeatedly… 
2072,i dont blame for not dropping out last week she had no idea that buttigieg and khlobichar were going to d… 
2073, four men including bloomberg and buttigieg (sp) do women not vote we had an % turnout in riverside ca
2074,more will be added as i think about them democraticprimary biden gabbard buttigieg bernie bloomberg inslee warrren
2075, let's stop acting like you are a realistic candidate buttigieg klobuchar kamala harris… 
2076, i am so counting on this for my sons future & this was a grassroots efforts to dev… 
2077,anyone who saw how graciously biden stood with buttigieg klobuchar and o'rourke the other night saw the fundamenta… 
2078,_hazard could not the same have been said about buttigieg dropping out and endorsing biden i think at this po… 
2079, biden plus the votes of bloomberg buttigieg klobuchar—who’ve all actually endorsed him—still win tx va… 
2080,the manner of pete buttigieg’s departure shows why we endorsed him | commentary 
2081,"has the famished disgust forgotten a buttigieg
the trout has fought a buttigieg
monkey has fortelled an archaeolo… "
2082,the race was transformed in the hours before polls opened as former rivals amy klobuchar and pete buttigieg abru… 
2083,"""in the end his decision to drop out and almost immediately endorse biden showed that his true colors are more roy… "
2084, i don’t care if a candidate is old white rich or straight i care about their… 
2085,"supertuesday hot take
buttigieg and klobuchar were offered cabinet positions to drop out and endorse biden before… "
2086,currently laughing thinking about the tiktok of joe biden swallowing pete buttigieg the peak of comedy folks
2087,_vhc love: buttigieg who is & speaks @ least languages understood the lingua franca of moral responsibi… 
2088,"buttigieg as alolan raticate

sksksksksksk
do i have to go on "
2089, it’s really sad to hear ppl like o’rourke buttigieg and others gang up on you my vote is for you b… 
2090,“in other words if you’re not a flamboyant queer socialist with a nonwhite partner you apparently don’t really c… 
2091,_o_watt _twit the same poll shows that bernie leads the majority… 
2092,editorial: why the pete buttigieg campaign was so important via 
2093,if any democratic concept had a truly super tuesday this week it was rankedchoicevoting as it “minimizes wasted v… 
2094, right so we agree that spamming elizabeth warren supporters with snakes maki… 
2095,in summary please leak me the joe biden memes on the pete buttigieg group thread my sources had too much integrity 
2096,stacy abrams julian castro andrew gillum sally yates ayanna pressley pete buttigieg wendy davis val demmings… 
2097, buttigieg was far more crucial but i would not expect either
2098," 
i'd be surprised if buttigieg was not bidens running mate"
2099, other people volunteer & work i got contacted by buttigieg's campaign and warren's campaign several times
2100, “the real super tuesday winner was pete buttigieg he is everything that has ever made america great” 😢💜
2101,i don’t see a fix democrats are divided over their vision moving forward and you saw that from the voters yesterd… 
2102,"buttigieg was the first choice for some folks 

klobuchar was the first choice for a few too 

bloomberg has a lo… "
2103, if bernie's first goal was to oust trump from high office he would do what bloomberg… 
2104, i predict that we will see something like biden/harris with buttigieg o'rourke castro deval pat… 
2105,buttigieg who is and speaks at least six languages understood the lingua franca of moral responsibility when h… 
