,text
7163,if warren drops out & endorses bernie like people are suggesting i’ll delete all of my tiktoks about her your move lyin liz
7164,i supported warren but i gotta say girl please just drop out and endorse bernie i’m sad too but you didn’t mak… 
7165, warren supporters say nasty things about bernie and bernie supporters all the time… 
7166, i like elizabeth warren and i still think it's not over for her if she joins up with bernie as a vp they can… 
7167,warren sanders allies weigh joining forces 
7168, i voted for warren and i would do it again
7169,"elizabeth warren killed bloomberg's campaign in the first debate she buried it in the second

she's a slayer of p… "
7170, warren should be education secretary and bloomberg treasury secretary winning
7171, geesh that voice is almost as bad as warren's and why do knuckleheads shout when they have a mic rig… 
7172, this is honestly close and not all the delegates have been collected from tuesday there’s hope warre… 
7173, you’re wrong about warren supporters: they are not all going over to bernie if she leaves the race
7174,"if you're black and vote 
sanders you're selling your soul
warren you're selling your soul
biden you're selling… "
7175, _caps_libra it’s not because i supp… 
7176,buying a warren shirt for bedroom role playing
7177, couldn’t be bots attacking could it i c… 
7178,"all the warren supporters in this thread saying they're abandoning ship for biden if this happens

i hope you a… "
7179, a hard choice and we are lucky to have had a deep bench i really admire warren but i’m all in for joe at this point too
7180,i feel honored today as i have been blocked by a liberal crying that it's the end of the world about liz warren get… 
7181, bernie’s going to win super tuesday eliminated all but biden (warren is toast) allowing him no to… 
7182,report: elizabeth warren in negotiations with both bernie and biden campaigns… 
7183, that leaves biden sanders and warren although i feel confident warren will soon drop… 
7184, i'm keeping neutral in the primary but sexism is clearly a factor with warren before bernie fans get pis… 
7185, first find evidence to prove that second we are voting for yale law candidate that doesn’t yell… 
7186, three warren supporters in my fam will move to biden
7187, ridiculous take here in ma biden won and many many people changed from warren to biden once the coalescin… 
7188, maybe maybe not but these presumptuous hot takes are obnoxious condescending and offensive warren earned my vote
7189, they were honest they dropped out and openly endorsed biden these people are li… 
7190, bernie should endorse ilhan omar for senate from minnesota against klobuchar and the primary opponent o… 
7191, several months ago biden was leading in the polls so i’m not sure who thi… 
7192, bernie should drop out ds & rs will never let him be potus w/still st but all white me… 
7193, i believe it's possible that you will support elizabeth warren loud and clear
7194,warren drop out i’ll literally buy you food or smthn pls
7195, growing up i always felt less than growing up with jessie jackson & alan keys i did not understand… 
7196,cable news is more concerned with people tweeting snakes at warren than they were with trump suggesting ted cruz’s… 
7197, we have gavin newsom to appoint her replacement and its a safe seat anyways… 
7198, do not say that shit mike should've gotten it done but thanks to elizabeth warren he did not
7199, it’s safe to say that all of the a bloomberg vote would have gone to biden and at least half of th… 
7200, wait were we not supposed to send warren supporters live angry snakes
7201, like biden love warren i think she needs to lowkey stay in the race because he and berni… 
